ID;PARENTID;TEXT;LINKTOPICTURE
878;873;Zapachy samochodowe;https://www.komputronik.pl/category/17989/zapachy-samochodowe.html;null
879;839;Oświetlenie samochodowe;https://www.komputronik.pl/category/17657/oswietlenie-samochodowe.html;null
880;879;Żarówki H1;https://www.komputronik.pl/category/18045/zarowki-h1.html;null
881;879;Żarówki H4;https://www.komputronik.pl/category/18046/zarowki-h4.html;null
882;879;Żarówki H7;https://www.komputronik.pl/category/18047/zarowki-h7.html;null
883;879;Żarówki D1S;https://www.komputronik.pl/category/18048/zarowki-d1s.html;null
884;879;Żarówki D2S;https://www.komputronik.pl/category/18049/zarowki-d2s.html;null
885;879;Żarówki D3S;https://www.komputronik.pl/category/18050/zarowki-d3s.html;null
886;879;Żarówki D2R;https://www.komputronik.pl/category/18051/zarowki-d2r.html;null
887;839;Sprzęt warsztatowy;https://www.komputronik.pl/category/17654/sprzet-warsztatowy.html;null
888;887;Agregaty prądotwórcze;https://www.komputronik.pl/category/18392/agregaty-pradotworcze.html;null
889;887;Akumulatory rozruchowe;https://www.komputronik.pl/category/18038/akumulatory-rozruchowe.html;null
890;887;Klucze udarowe;https://www.komputronik.pl/category/18221/klucze-udarowe.html;null
891;887;Kompresory samochodowe;https://www.komputronik.pl/category/17655/kompresory-samochodowe.html;null
892;887;Lejki samochodowe;https://www.komputronik.pl/category/18043/lejki-samochodowe.html;null
893;887;Odkurzacze ręczne;https://www.komputronik.pl/category/18004/odkurzacze-reczne.html;null
894;887;Podnośniki samochodowe;https://www.komputronik.pl/category/18029/podnosniki-samochodowe.html;null
895;887;Prostowniki samochodowe;https://www.komputronik.pl/category/17525/prostowniki-samochodowe.html;null
896;887;Skrzynki narzędziowe;https://www.komputronik.pl/category/15361/skrzynki-narzedziowe.html;null
897;887;Wyciągarki;https://www.komputronik.pl/category/17970/wyciagarki.html;null
898;887;Zestawy bitów;https://www.komputronik.pl/category/16858/zestawy-bitow.html;null
899;887;Wkrętaki;https://www.komputronik.pl/category/15374/wkretaki.html;null
900;839;Pojazdy elektryczne;https://www.komputronik.pl/category/17245/pojazdy-elektryczne.html;null
901;900;Segway;https://www.komputronik.pl/category/17871/segway.html;null
902;900;Deskorolki elektryczne;https://www.komputronik.pl/category/17873/deskorolki-elektryczne.html;null
903;900;Quady elektryczne;https://www.komputronik.pl/category/17874/quady-elektryczne.html;null
904;900;Hulajnogi elektryczne;https://www.komputronik.pl/search-filter/17872/hulajnogi-elektryczne;null
905;839;Wyposażenie samochodu;https://www.komputronik.pl/category/18040/wyposazenie-samochodu.html;null
906;905;Bagażniki samochodowe;https://www.komputronik.pl/category/18041/bagazniki-samochodowe.html;null
907;839;Zabezpieczenia przed kradzieżą;https://www.komputronik.pl/category/17930/zabezpieczenia-przed-kradzieza.html;null
908;907;Blokady motocyklowe;https://www.komputronik.pl/category/17932/blokady-motocyklowe.html;null
909;null;Hobby;https://www.komputronik.pl/category/15261/hobby-rozrywka.html;null
910;909;Sprzęt sportowy;https://www.komputronik.pl/category/14600/dla-sportowcow-i-ludzi-aktywnych.html;null
911;910;Drążki gimnastyczne;https://www.komputronik.pl/category/18764/drazki-gimnastyczne.html;null
912;910;Ekspandery;https://www.komputronik.pl/category/18360/ekspandery.html;null
913;910;Gogle narciarskie;https://www.komputronik.pl/category/18746/gogle-narciarskie.html;null
914;910;Gryfy;https://www.komputronik.pl/category/18762/gryfy.html;null
915;910;Hantle;https://www.komputronik.pl/category/18208/hantle.html;null
916;910;Kaski narciarskie;https://www.komputronik.pl/category/18744/kaski-narciarskie.html;null
917;910;Kettlebell;https://www.komputronik.pl/category/18761/kettlebell.html;null
918;910;Ławki treningowe;https://www.komputronik.pl/category/18213/lawki-treningowe.html;null
919;910;Maty do jogi;https://www.komputronik.pl/category/18760/maty-do-jogi.html;null
920;910;Nawigacja piesza;https://www.komputronik.pl/category/6334/nawigacja-piesza.html;null
921;910;Orbitreki;https://www.komputronik.pl/category/17860/orbitreki.html;null
922;910;Piłki gimnastyczne;https://www.komputronik.pl/category/18209/pilki-gimnastyczne.html;null
923;910;Rolki do masażu;https://www.komputronik.pl/category/18210/rolki-do-masazu.html;null
924;910;Rowery treningowe;https://www.komputronik.pl/category/17734/rowery-treningowe.html;null
925;910;Słuchawki dla sportowców;https://www.komputronik.pl/search-filter/8077/sluchawki-dla-sportowcow;null
926;910;Smartwatche i zegarki;https://www.komputronik.pl/category/18499/smartwatche-i-zegarki.html;null
927;910;Steppery;https://www.komputronik.pl/category/18212/steppery.html;null
928;910;Wagi łazienkowe;https://www.komputronik.pl/category/7399/wagi-lazienkowe.html;null
929;910;Wędkarstwo;https://www.komputronik.pl/category/17246/wedkarstwo.html;null
930;909;Sprzęt rowerowy;https://www.komputronik.pl/category/18554/sprzet-rowerowy.html;null
931;930;Bagażniki rowerowe;https://www.komputronik.pl/category/18733/bagazniki-rowerowe.html;null
932;930;Foteliki rowerowe;https://www.komputronik.pl/category/18734/foteliki-rowerowe.html;null
933;930;Koszyki na rower;https://www.komputronik.pl/category/18736/koszyki-na-rower.html;null
934;930;Liczniki rowerowe;https://www.komputronik.pl/category/18557/liczniki-rowerowe.html;null
935;930;Nawigacja rowerowa;https://www.komputronik.pl/category/18512/nawigacja-rowerowa.html;null
936;930;Okulary rowerowe;https://www.komputronik.pl/category/18556/okulary-rowerowe.html;null
937;930;Oświetlenie rowerowe;https://www.komputronik.pl/category/18558/oswietlenie-rowerowe.html;null
938;930;Pokrowce na rowery;https://www.komputronik.pl/category/18638/pokrowce-na-rowery.html;null
939;930;Sakwy i torby rowerowe;https://www.komputronik.pl/category/18735/sakwy-i-torby-rowerowe.html;null
940;930;Uchwyty rowerowe na telefon;https://www.komputronik.pl/search-filter/7285/uchwyty-rowerowe-na-telefon;null
941;909;Hulajnogi;https://www.komputronik.pl/category/17872/hulajnogi.html;null
942;941;Hulajnogi elektryczne;https://www.komputronik.pl/search-filter/17872/hulajnogi-elektryczne;null
943;941;Hulajnogi tradycyjne;https://www.komputronik.pl/search-filter/17872/hulajnogi-tradycyjne;null
944;941;Hulajnogi dla dzieci;https://www.komputronik.pl/search-filter/17872/hulajnogi-dla-dzieci;null
945;941;Hulajnogi dla dorosłych;https://www.komputronik.pl/search-filter/17872/hulajnogi-dla-doroslych;null
946;909;Turystyka;https://www.komputronik.pl/category/15619/turystyka.html;null
947;946;Adaptery zasilania;https://www.komputronik.pl/category/16770/adaptery-zasilania.html;null
948;946;Krzesiwa i zapalniczki;https://www.komputronik.pl/category/16776/krzesiwa-i-zapalniczki.html;null
949;946;Kuchenki turystyczne;https://www.komputronik.pl/category/18324/kuchenki-turystyczne.html;null
950;946;Kuchnia turystyczna;https://www.komputronik.pl/category/16571/kuchnia-turystyczna.html;null
951;946;Lodówki turystyczne;https://www.komputronik.pl/category/15745/lodowki-turystyczne.html;null
952;946;Multitoole;https://www.komputronik.pl/category/16136/multitoole.html;null
953;946;Odzież bluetooth;https://www.komputronik.pl/category/17986/odziez-bluetooth.html;null
954;946;Odzież ogrzewana;https://www.komputronik.pl/category/17985/odziez-ogrzewana.html;null
955;946;Plecaki;https://www.komputronik.pl/category/15620/plecaki.html;null
956;946;Scyzoryki;https://www.komputronik.pl/category/17181/scyzoryki.html;null
957;946;Torby podróżne;https://www.komputronik.pl/category/15623/torby-podrozne.html;null
958;946;Torby termoizolacyjne;https://www.komputronik.pl/category/18677/torby-termoizolacyjne.html;null
959;946;Wagi bagażowe;https://www.komputronik.pl/category/18113/wagi-bagazowe.html;null
960;946;Walizki podróżne;https://www.komputronik.pl/category/15626/walizki-podrozne.html;null
961;909;Sprzęt muzyczny;https://www.komputronik.pl/category/14850/sprzet-muzyczny.html;null
962;961;Akcesoria do gitar;https://www.komputronik.pl/category/15842/akcesoria-do-gitar.html;null
963;961;Gramofony;https://www.komputronik.pl/category/15579/gramofony.html;null
964;961;Interfejsy;https://www.komputronik.pl/category/16150/interfejsy.html;null
965;961;Klawiatury sterujące;https://www.komputronik.pl/category/16148/klawiatury-sterujace.html;null
966;961;Kontrolery;https://www.komputronik.pl/category/16149/kontrolery.html;null
967;961;Mikrofony;https://www.komputronik.pl/category/8083/mikrofony.html;null
968;961;Miksery audio;https://www.komputronik.pl/category/16151/miksery-audio.html;null
969;961;Monitory studyjne;https://www.komputronik.pl/category/16091/monitory-studyjne.html;null
970;961;Perkusje i akcesoria;https://www.komputronik.pl/category/15801/perkusje-i-akcesoria.html;null
971;961;Rejestratory dźwięku;https://www.komputronik.pl/category/17509/rejestratory-dzwieku.html;null
972;961;Samplery;https://www.komputronik.pl/category/15800/samplery.html;null
973;961;Słuchawki studyjne;https://www.komputronik.pl/category/16516/sluchawki-studyjne.html;null
974;909;Zdalnie sterowane;https://www.komputronik.pl/category/18424/zdalnie-sterowane.html;null
975;974;Drony;https://www.komputronik.pl/category/13555/drony-wielowirnikowce.html;null
976;974;Roboty zabawki;https://www.komputronik.pl/category/18311/roboty-zabawki.html;null
977;909;Wędkarstwo;https://www.komputronik.pl/category/17246/wedkarstwo.html;null
978;977;Echosondy;https://www.komputronik.pl/category/17877/echosondy.html;null
979;909;Odzież sportowa;https://www.komputronik.pl/category/18533/odziez-sportowa.html;null
980;979;Gogle narciarskie;https://www.komputronik.pl/category/18746/gogle-narciarskie.html;null
981;979;Kaski narciarskie;https://www.komputronik.pl/category/18744/kaski-narciarskie.html;null
982;979;Koszulki treningowe;https://www.komputronik.pl/category/18539/koszulki-treningowe.html;null
983;979;Kurtki sportowe;https://www.komputronik.pl/category/18532/kurtki-sportowe.html;null
984;979;Skarpetki sportowe;https://www.komputronik.pl/category/18543/skarpetki-sportowe.html;null
985;909;Militaria i survival;https://www.komputronik.pl/category/16122/militaria-i-survival.html;null
986;985;Wyposażenie osobiste;https://www.komputronik.pl/category/16134/wyposazenie-osobiste.html;null
987;985;Wyposażenie taktyczne;https://www.komputronik.pl/category/16139/wyposazenie-taktyczne.html;null
988;909;Muzyka;https://www.komputronik.pl/category/18542/muzyka.html;null
989;null;Usługi;https://www.komputronik.pl/category/17976/uslugi.html;/images/categories/uslugi.jpg
990;989;Doładowania telefonów GSM;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/doladowania-telefonow-gsm/;null
991;989;Naprawy pogwarancyjne notebooków;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/naprawy-pogwarancyjne-notebookow/;null
992;989;Naprawy pogwarancyjne - foto i multimedia;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/naprawy-pogwarancyjne-foto-multimedia/;null
993;989;Usługi serwisowe;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/uslugi-serwisowe/;null
994;989;Usługi finansowe - raty;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/raty/;null
995;989;Usługi finansowe - leasing;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/leasing/;null
996;989;Karty podarunkowe;https://www.komputronik.plhttps://www.komputronik.pl/lp/karty-podarunkowe/;null
997;989;Ochrona sprzętu - ubezpieczenia;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/uslugi-ubezpieczeniowe/;null
998;989;Usługi serwerowe;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/uslugi-serwerowe/;null
999;989;Odzyskiwanie danych;https://www.komputronik.plhttps://www.komputronik.pl/informacje/uslugi/odzyskiwanie-danych/;null
1000;989;Transport z wniesieniem;https://www.komputronik.pl//www.komputronik.pl/informacje/uslugi/transport-z-wniesieniem/;null
